PublYearMonth,Company,M,L,C,KD,S,V,MP,SD,FI,Uncertain,n,PublDate,collectPeriodFrom,collectPeriodTo,approxPeriod,house
2021-sep,Sifo,21.5,3,8.9,4.7,26.1,10.6,4.2,19.6,NA,13,6488,2021-09-18,2021-09-06,2021-09-16,FALSE,Sifo
2021-sep,Skop,21.6,2.4,9.6,5,25.8,12.5,3.4,18.5,NA,NA,1030,2021-09-16,2021-09-03,2021-09-11,FALSE,Skop
2021-sep,Demoskop,22.1,2.5,9.7,5.6,26.7,8.2,3.5,20.7,NA,NA,2199,2021-09-10,2021-08-31,2021-09-08,FALSE,Demoskop
2021-sep,Sentio,21,1.9,5.8,7.8,23.1,10.6,4,23.3,NA,NA,NA,2021-09-05,2021-08-18,2021-08-28,TRUE,Sentio
2021-sep,Novus,22,2.1,8.9,4.5,25.9,11.2,4.4,19.6,NA,NA,4765,2021-09-02,2021-08-02,2021-08-29,FALSE,Novus
2021-aug,Ipsos,21,3,8,4,25,11,5,20,NA,11,1616,2021-08-24,2021-08-10,2021-08-23,FALSE,Ipsos
2021-aug,Sifo,21.8,2.7,8.6,4.9,24.1,11.9,4.2,20.5,NA,13,5357,2021-08-20,2021-08-09,2021-08-19,FALSE,Sifo
2021-aug,Demoskop,23.2,2.3,10.1,5.4,24.6,10.2,3.5,19.9,NA,NA,2403,2021-08-10,2021-08-02,2021-08-05,FALSE,Demoskop
2021-aug,Sentio,18.9,4.1,6.8,5.1,23.6,10.8,5,23.9,NA,NA,NA,2021-08-05,2021-07-20,2021-07-28,TRUE,Sentio
2021-jul,Novus,21,2.2,8.9,4.5,23.8,13.3,3.8,21.6,NA,NA,2480,2021-07-28,2021-07-19,2021-07-26,FALSE,Novus
2021-jul,Sentio,21,4.3,6.3,6.1,23.8,10.3,4.3,21.9,NA,NA,NA,2021-07-12,2021-07-01,2021-07-10,TRUE,Sentio
2021-jul,Demoskop,21.7,3.5,10.4,6.1,25.2,9.4,3.5,19.3,NA,NA,3267,2021-07-09,2021-06-29,2021-07-07,FALSE,Demoskop
2021-jun,Demoskop,22.1,3.4,10.6,6.8,23.4,11.3,3.3,18.2,NA,NA,2148,2021-06-29,2021-06-23,2021-06-28,FALSE,Demoskop
2021-jun,Novus,21.8,2.5,7.9,5,25.5,11.2,3.5,21.4,NA,4.1,2408,2021-06-29,2021-06-21,2021-06-27,FALSE,Novus
2021-jun,Sentio,21.2,2.8,7.9,6.8,25.2,10.2,3.3,19.4,NA,NA,NA,2021-06-27,2021-06-18,2021-06-25,TRUE,Sentio
2021-jun,Ipsos,22,2,10,6,24,12,3,19,NA,11,1547,2021-06-22,2021-06-08,2021-06-20,FALSE,Ipsos
2021-jun,Sifo,22.4,2.3,9.9,5.1,25.8,9.6,3.5,20.2,NA,11.9,6539,2021-06-18,2021-06-07,2021-06-17,FALSE,Sifo
2021-jun,Novus,22.6,2.3,9.4,5.3,26.1,9.6,4.2,19.2,NA,5.8,4925,2021-06-11,2021-05-03,2021-06-06,FALSE,Novus
2021-jun,Demoskop,22.9,3.6,10.7,5.6,24.2,8.5,3.5,19.2,NA,NA,2730,2021-06-05,2021-05-26,2021-06-02,FALSE,Demoskop
2021-jun,SCB,22.4,2.5,9.5,4.5,28.2,8.9,3.8,18.9,NA,13,3656,2021-06-02,2021-04-28,2021-05-27,FALSE,SCB
2021-maj,Sentio,19.3,3.3,7,5.2,25.5,10.3,5,21,NA,NA,867,2021-05-31,2021-05-21,2021-05-24,TRUE,Sentio
2021-maj,Ipsos,22,3,9,5,26,10,4,20,NA,13,2055,2021-05-29,2021-05-11,2021-05-25,FALSE,Ipsos
2021-maj,Sifo,21.7,2.9,9.3,5.2,26.9,9.6,4,18.8,NA,12.7,8964,2021-05-14,2021-05-03,2021-05-13,FALSE,Sifo
2021-maj,Demoskop,23.1,3.2,11.8,5.2,25.4,6.9,4.1,19,NA,NA,2651,2021-05-11,2021-04-28,2021-05-05,FALSE,Demoskop
2021-apr,Sentio,21.2,2.5,6.7,5.6,25.4,10.2,4.6,21.4,NA,NA,841,2021-04-28,2021-04-23,2021-04-26,TRUE,Sentio
2021-apr,Ipsos,22,3,9,5,26,10,4,19,NA,13,2055,2021-04-28,2021-04-13,2021-04-25,FALSE,Ipsos
2021-apr,Sifo,21.3,3.1,8.9,4.8,27.8,9.4,4.3,18.9,NA,13.6,6796,2021-04-16,2021-04-05,2021-04-15,FALSE,Sifo
2021-apr,Demoskop,22.8,3.7,9.8,5.2,25.4,8.4,3.3,19.2,NA,NA,2651,2021-04-09,2021-03-30,2021-04-07,FALSE,Demoskop
2021-apr,Novus,22.6,2.9,8.4,4.2,27.6,9.5,4.5,18.7,NA,5,4984,2021-04-08,2021-03-01,2021-04-04,FALSE,Novus
2021-apr,Sentio,20.1,3.1,6,5.9,26.5,8.9,5,22.2,NA,NA,NA,2021-04-07,2021-03-26,2021-03-29,TRUE,Sentio
2021-mar,Ipsos,21.78218,2.970297,8.910891,3.960396,26.73267,10.89109,3.960396,19.80198,NA,13,1540,2021-03-24,2021-03-09,2021-03-21,FALSE,Ipsos
2021-mar,Sifo,22.9,2.9,8.8,4.4,27.2,9.7,4.2,18.4,NA,13.8,7711,2021-03-12,2021-03-01,2021-03-11,FALSE,Sifo
2021-mar,Sentio,21.7,3.1,7.3,6,25.4,10.1,3.3,20.7,NA,NA,763,2021-03-08,2021-02-25,2021-02-28,TRUE,Sentio
2021-mar,Demoskop,24.5,2.7,9.9,5.8,24.2,9.3,3.1,18.2,NA,NA,2314,2021-03-05,2021-02-26,2021-03-03,FALSE,Demoskop
2021-mar,Novus,24,3.3,8.3,4.1,27,9.5,4.4,17.9,NA,NA,3716,2021-03-04,2021-02-01,2021-02-28,FALSE,Novus
2021-feb,Skop,24.5,2.4,10,4.6,27.4,10.2,4,15.5,NA,4,1000,2021-03-01,2021-02-19,2021-02-23,FALSE,Skop
2021-feb,Ipsos,23,3,9,5,27,9,4,19,NA,NA,1503,2021-02-24,2021-02-09,2021-02-21,FALSE,Ipsos
2021-feb,Sifo,23.5,2.8,8.1,4.3,27.6,10,3.6,18.8,NA,13.4,6704,2021-02-12,2021-02-01,2021-02-11,FALSE,Sifo
2021-feb,Demoskop,23.2,3.1,9.6,6.5,24.7,9.4,3.5,18.3,NA,NA,2184,2021-02-05,2021-01-26,2021-02-03,FALSE,Demoskop
2021-feb,Novus,23.1,2.7,8.5,4.7,26.9,10.8,4.1,18.1,NA,NA,2887,2021-02-03,2021-01-11,2021-01-31,FALSE,Novus
2021-jan,Sentio,20.7,2.2,5.8,5.2,26.3,10.7,3.6,23.3,NA,NA,1000,2021-01-31,2021-01-28,2021-01-31,FALSE,Sentio
2021-jan,Ipsos,22,3,8,5,27,10,4,19,NA,11,1500,2021-01-27,2021-01-13,2021-01-25,FALSE,Ipsos
2021-jan,Sifo,22.4,3.2,8.1,4.9,27.6,10,3.7,18.6,NA,13,6947,2021-01-22,2021-01-11,2021-01-21,FALSE,Sifo
2021-jan,Demoskop,23.2,2.3,9.2,5.9,23,9.9,5,19.5,NA,NA,2095,2021-01-13,2020-12-29,2021-01-11,FALSE,Demoskop
2021-jan,Novus,21.8,2.6,8.3,4.6,28.5,9.5,4,19.4,NA,NA,2935,2021-01-12,2020-12-07,2021-01-10,FALSE,Novus
2020-dec,Sentio,22.1,2.6,6,4.8,24.1,11.3,3.2,23.2,NA,NA,778,2020-12-21,2020-12-11,2020-12-14,TRUE,Sentio
2020-dec,Skop,21.8,2.7,8.5,6.5,26.1,11.2,4,18.2,NA,3,1004,2020-12-16,2020-11-30,2020-12-03,FALSE,Skop
2020-dec,Ipsos,22.77228,2.970297,6.930693,4.950495,25.74257,10.89109,4.950495,19.80198,NA,11,1500,2020-12-15,2020-12-01,2020-12-13,FALSE,Ipsos
2020-dec,Demoskop,23.2,2.8,9.4,5.7,25,9.3,3.6,19.6,NA,NA,2278,2020-12-13,2020-11-26,2020-12-02,FALSE,Demoskop
2020-dec,Sifo,21.7,3,7.7,5.3,27.8,10.3,3.7,18.9,NA,12.6,7349,2020-12-11,2020-11-20,2020-12-06,FALSE,Sifo
2020-dec,Novus,21.7,2.7,8.2,5.4,28,9.7,4.1,18.5,NA,NA,3813,2020-12-10,2020-11-09,2020-12-06,FALSE,Novus
2020-dec,SCB,22.1,3,7.6,5.4,29.4,9.3,4.2,17.6,NA,14,4692,2020-12-02,2020-11-02,2020-11-26,FALSE,SCB
2020-nov,Ipsos,21,3,9,5,26,11,4,20,NA,13,1541,2020-11-24,2020-11-10,2020-11-22,FALSE,Ipsos
2020-nov,Sentio,19.8,3.3,5.8,5.9,23.3,9.9,3.3,25.2,NA,NA,784,2020-11-18,2020-11-12,2020-11-16,FALSE,Sentio
2020-nov,Sifo,20.8,3.2,7.6,5.7,27,10.2,4.2,19.9,NA,NA,6825,2020-11-13,2020-11-02,2020-11-12,FALSE,Sifo
2020-nov,Novus,22,2.7,8.6,5,26.4,10.6,3.9,19.4,NA,6.1,3783,2020-11-12,2020-10-12,2020-11-08,FALSE,Novus
2020-nov,Demoskop,22.4,3.1,9.2,6.9,24,9.4,3.4,19.9,NA,NA,2200,2020-11-06,2020-10-27,2020-11-04,FALSE,Demoskop
2020-okt,Skop,21.1,3.3,9.1,5.9,26,12.1,3.1,17.8,NA,2,1000,2020-10-28,2020-10-23,2020-10-26,FALSE,Skop
2020-okt,Ipsos,20.79208,2.970297,8.910891,5.940594,24.75248,10.89109,4.950495,19.80198,NA,11,1501,2020-10-28,2020-10-13,2020-10-25,FALSE,Ipsos
2020-okt,Sentio,18.8,2.8,6.5,5.9,24.8,9.7,4.6,24.1,NA,NA,759,2020-10-26,2020-10-15,2020-10-18,TRUE,Sentio
2020-okt,Sifo,20.6,3.2,7.7,5.9,26.4,10,4.3,20.2,NA,13.4,7299,2020-10-16,2020-10-05,2020-10-15,FALSE,Sifo
2020-okt,Novus,20.7,3.4,8.4,5.7,26.5,9.6,5.2,19.2,NA,5.8,3878,2020-10-15,2020-09-14,2020-10-11,FALSE,Novus
2020-okt,Demoskop,21.1,3.4,9.4,6.7,25,9.2,3.5,19.9,NA,NA,2722,2020-10-09,2020-10-01,2020-10-07,FALSE,Demoskop
2020-sep,Sentio,19.7,3,7.5,7.1,25.1,8.6,3.9,22.4,NA,NA,762,2020-09-25,2020-09-16,2020-09-22,TRUE,Sentio
2020-sep,Sentio,20.3,2.8,5.1,5.4,26.7,10,5,22.4,NA,NA,762,2020-09-22,2020-09-17,2020-09-20,TRUE,Sentio
2020-sep,Sifo,20.6,3.5,8.2,6.2,27.5,8.9,3.8,19.8,NA,11.7,5029,2020-09-18,2020-09-07,2020-09-17,FALSE,Sifo
2020-sep,Novus,21.2,3.2,7.8,5.7,27,9.3,4.3,19.6,NA,6.6,3082,2020-09-17,2020-08-24,2020-09-13,FALSE,Novus
2020-sep,Demoskop,22.2,3.1,9.2,5.3,26.1,7.5,3.2,21.6,NA,NA,2366,2020-09-04,2020-08-25,2020-09-01,FALSE,Demoskop
2020-aug,Sentio,20.3,2.8,5.1,5.4,26.7,10,5,22.4,NA,NA,791,2020-09-04,2020-08-20,2020-08-25,TRUE,Sentio
2020-aug,Novus,21.2,2.9,7.6,5.8,28.3,9.3,3.8,19.4,NA,6.3,3804,2020-08-27,2020-08-03,2020-08-23,FALSE,Novus
2020-aug,Ipsos,20,3,7,6,27,10,4,21,NA,11,1501,2020-08-25,2020-08-11,2020-08-23,FALSE,Ipsos
2020-aug,Sifo,20.3,4.2,7.8,6.4,27.8,9.2,3.6,19.7,NA,13.4,6094,2020-08-21,2020-08-10,2020-08-20,FALSE,Sifo
2020-aug,Demoskop,21.6,3.3,8.8,5.6,27.3,6.8,3.4,20.5,NA,NA,2705,2020-08-07,2020-07-28,2020-08-04,FALSE,Demoskop
2020-aug,Skop,21.1,3.7,8,5.9,28.2,10.4,3.4,17.9,NA,4,1010,2020-08-06,2020-07-23,2020-07-28,FALSE,Skop
2020-jul,Sentio,20.3,2.5,5.8,5.7,25.5,8.5,5.1,24.1,NA,NA,761,2020-07-16,2020-07-10,2020-07-12,TRUE,Sentio
2020-jul,Demoskop,20.8,3.2,8.4,5.7,28.5,7.8,4.1,19.7,NA,NA,2226,2020-07-11,2020-06-30,2020-07-07,FALSE,Demoskop
2020-jun,Novus,20.7,3,7.8,5.7,30.6,9.4,3.4,18.4,NA,6.4,3811,2020-06-25,2020-05-25,2020-06-21,FALSE,Novus
2020-jun,Sentio,18.6,2.9,6.4,5.9,28.8,9.7,3.9,20.7,NA,NA,787,2020-06-24,2020-06-12,2020-06-15,TRUE,Sentio
2020-jun,Ipsos,17,4,7,7,31,9,3,20,NA,11,1501,2020-06-23,2020-06-02,2020-06-15,FALSE,Ipsos
2020-jun,Sifo,19.5,3.4,7,6.8,30,9.6,3.5,18.9,NA,12.3,7578,2020-06-12,2020-06-01,2020-06-11,FALSE,Sifo
2020-jun,SCB,20.1,3.3,6,6.4,33.7,8.2,4.1,17.1,NA,12,4888,2020-06-08,2020-04-29,2020-05-27,FALSE,SCB
2020-jun,Demoskop,20.9,2.7,9.7,6.5,27.8,8.2,3.9,19.3,NA,NA,2437,2020-06-06,2020-05-26,2020-06-03,FALSE,Demoskop
2020-jun,Skop,20.3,3.6,6.6,5.8,31.3,10.5,3.7,17,NA,3,1000,2020-06-04,2020-05-31,2020-06-03,FALSE,Skop
2020-maj,Novus,19.2,3,8.1,5.5,31.5,9.4,4.1,18,NA,6,3976,2020-05-28,2020-04-27,2020-05-24,FALSE,Novus
2020-maj,Sentio,19.4,3.1,4.7,7.8,28.2,9.2,3.5,22.2,NA,NA,770,2020-05-26,2020-05-15,2020-05-18,TRUE,Sentio
2020-maj,Ipsos,19.80198,2.970297,6.930693,5.940594,30.69307,8.910891,3.960396,19.80198,NA,11,1544,2020-05-26,2020-05-15,2020-05-22,FALSE,Ipsos
2020-maj,Sifo,18.6,3.4,7.2,6.1,31.7,9,3.9,18.9,NA,12.7,7310,2020-05-15,2020-05-04,2020-05-14,FALSE,Sifo
2020-maj,Skop,20.4,4.4,7,5.2,32.6,9.7,2.6,16.3,NA,2,1019,2020-05-11,2020-04-30,2020-05-05,FALSE,Skop
2020-maj,Demoskop,20.7,2.7,10,6.5,30.1,7.2,3.3,18.8,NA,NA,1544,2020-05-08,2020-04-28,2020-05-05,FALSE,Demoskop
2020-apr,Ipsos,18,4,7,6,29,9,4,21,NA,11,1544,2020-04-30,2020-04-14,2020-04-26,FALSE,Ipsos
2020-apr,Sentio,18.7,3.4,5.8,5.4,27.5,9,4.1,24.2,NA,NA,1005,2020-04-28,2020-04-17,2020-04-21,FALSE,Sentio
2020-apr,Novus,18.7,2.8,7.7,6.1,30.4,9.5,3.8,19.7,NA,6.3,3737,2020-04-23,2020-03-30,2020-04-19,FALSE,Novus
2020-apr,Sifo,19.2,3.8,6.9,5.9,30.6,9.4,3.5,19.5,NA,12.1,6886,2020-04-09,2020-03-30,2020-04-08,FALSE,Sifo
2020-apr,Demoskop,19.2,3,10,6.7,27.9,7.7,4,20.8,NA,NA,2453,2020-04-03,2020-03-25,2020-04-01,FALSE,Demoskop
2020-mar,Sentio,19.5,2.3,7.1,7.1,22,10.5,5.2,24.9,NA,NA,778,2020-03-26,2020-03-20,2020-03-24,TRUE,Sentio
2020-mar,Ipsos,18.81188,4.950495,6.930693,5.940594,24.75248,11.881188,3.960396,21.78218,NA,12,1566,2020-03-25,2020-03-10,2020-03-22,FALSE,Ipsos
2020-mar,Novus,18,3.8,8.1,6.5,25.6,9.8,4.5,22,NA,6.8,3737,2020-03-25,2020-02-24,2020-03-22,FALSE,Novus
2020-mar,Sifo,18,4.1,8.4,6.8,23.8,11.2,4,22.2,NA,12.1,7839,2020-03-13,2020-03-02,2020-03-12,FALSE,Sifo
2020-mar,Demoskop,19.5,4.1,9.4,7.5,22.6,10.4,3.1,22.1,NA,NA,NA,2020-03-07,2020-02-25,2020-03-03,FALSE,Demoskop
2020-feb,Sentio,19.6,1.8,7.9,5.3,21.5,11.1,3.6,27.8,NA,NA,791,2020-02-26,2020-02-21,2020-02-24,FALSE,Sentio
2020-feb,Ipsos,18,4,8,8,22,11,5,23,NA,11,1535,2020-02-26,2020-02-11,2020-02-23,FALSE,Ipsos
2020-feb,Novus,18,3.9,8.1,5.9,23.2,10.9,4.5,23.9,NA,5.2,3098,2020-02-20,2020-01-27,2020-02-16,FALSE,Novus
2020-feb,Sifo,17.5,4.4,8.1,6.1,23.6,11.4,4.2,23.3,NA,12,4065,2020-02-14,2020-02-03,2020-02-13,FALSE,Sifo
2020-feb,Demoskop,18.9,3.2,8.9,6.3,24.7,9.3,3.8,23.5,NA,NA,2148,2020-02-07,2020-01-25,2020-02-05,FALSE,Demoskop
2020-jan,Skop,17.4,3.8,9.6,6.7,23.1,10.7,4.1,23.3,NA,3,1009,2020-01-30,2020-01-14,2020-01-24,FALSE,Skop
2020-jan,Sentio,16.6,2.4,7,7.8,22.1,9.7,4,28.8,NA,NA,765,2020-01-30,2020-01-24,2020-01-28,TRUE,Sentio
2020-jan,Novus,18.3,3.5,8.7,6.1,24.2,10.4,4.6,22.6,NA,6.5,4414,2020-01-30,2020-01-07,2020-01-26,FALSE,Novus
2020-jan,Ipsos,17,4,9,7,23,11,4,24,NA,11,1528,2020-01-28,2020-01-14,2020-01-27,FALSE,Ipsos
2020-jan,Sifo,17.5,3.9,8.5,6.6,23.5,10.2,4.5,23.8,NA,12.4,3987,2020-01-17,2020-01-06,2020-01-16,FALSE,Sifo
2020-jan,Demoskop,18.2,3.1,9.5,5.9,23.4,9,4.8,24.5,NA,NA,2112,2020-01-10,2019-12-30,2020-01-07,FALSE,Demoskop
2019-dec,Sentio,16.5,3.2,6.8,6.3,21.1,10.1,4.5,29.1,NA,NA,793,2019-12-20,2019-12-13,2019-12-18,FALSE,Sentio
2019-dec,Ipsos,16,5,8,6,25,10,5,24,NA,11,1572,2019-12-19,2019-12-03,2019-12-15,FALSE,Ipsos
2019-dec,Novus,17.9,3.5,8.3,6.2,23.7,9.9,5,24,NA,5.9,3994,2019-12-19,2019-11-18,2019-12-15,FALSE,Novus
2019-dec,Sifo,17.2,4,8,6,24.6,9.7,4.7,24.4,NA,11.6,8214,2019-12-13,2019-12-02,2019-12-12,FALSE,Sifo
2019-dec,Demoskop,17.5,3.9,9.6,5.9,24.3,7.9,4.4,25.4,NA,NA,2048,2019-12-06,2019-11-26,2019-12-04,FALSE,Demoskop
2019-dec,SCB,18.3,4.1,7.3,6.6,26.3,8.1,5.1,22.6,NA,15,4645,2019-12-03,2019-10-28,2019-11-26,FALSE,SCB
2019-nov,Ipsos,17,3,8,7,25,8,5,25,NA,11,1551,2019-11-26,2019-11-11,2019-11-24,FALSE,Ipsos
2019-nov,Novus,18.3,3.4,7.8,7.1,26,9.3,4.8,21.5,NA,6,3619,2019-11-21,2019-10-21,2019-11-17,FALSE,Novus
2019-nov,Sentio,16.9,2.5,7,6.8,22.5,8.5,4.9,28.5,NA,NA,783,2019-11-20,2019-11-15,2019-11-19,FALSE,Sentio
2019-nov,Sifo,17,3.6,8.3,7.9,24.4,9.7,4.7,23,NA,11.2,8175,2019-11-15,2019-11-04,2019-11-14,FALSE,Sifo
2019-nov,Demoskop,17.8,3.9,7.7,7.6,22.2,9.8,4.8,24,NA,4.3,2048,2019-11-15,2019-11-04,2019-11-13,FALSE,Demoskop
2019-okt,Sentio,16.8,4.7,6.4,6.4,24.2,9.6,4.2,25.4,NA,NA,815,2019-10-25,2019-10-18,2019-10-24,TRUE,Sentio
2019-okt,Novus,19.5,3.7,8.5,7,25.8,8.4,5,20.5,NA,6.3,3745,2019-10-24,2019-09-23,2019-10-20,FALSE,Novus
2019-okt,Ipsos,16,4,8,8,24,10,5,23,NA,12,1569,2019-10-23,2019-10-08,2019-10-21,FALSE,Ipsos
2019-okt,Sifo,17.7,3.9,8.4,6.7,24.9,9.2,5,22.7,NA,12.3,8949,2019-10-18,2019-10-07,2019-10-17,FALSE,Sifo
2019-okt,Inizio,19.3,3.2,10.1,6.5,24.7,8,4.2,22.6,NA,NA,2132,2019-10-17,2019-10-08,2019-10-14,FALSE,Inizio
2019-okt,Demoskop,19.5,3.9,8.3,6.6,23.1,8.6,5,22.8,NA,8.4,1611,2019-10-04,2019-09-24,2019-10-01,FALSE,Demoskop
2019-sep,Sentio,17.1,3.9,6.1,6,23.9,9.4,3.9,27.5,NA,23,1008,2019-09-26,2019-09-20,2019-09-24,FALSE,Sentio
2019-sep,Inizio,19,3.5,9.9,6,23.9,8.5,4.2,22.5,NA,NA,2097,2019-09-26,2019-09-20,2019-09-25,FALSE,Inizio
2019-sep,Novus,20.4,3.5,8,6.8,24.7,9.2,4.9,20.7,NA,6.8,3716,2019-09-26,2019-08-26,2019-09-22,FALSE,Novus
2019-sep,Ipsos,19,5,9,7,26,9,5,19,NA,11,1346,2019-09-25,2019-09-10,2019-09-18,FALSE,Ipsos
2019-sep,Sifo,18.9,4.2,8.6,7.3,25.8,8.5,5.1,20.2,NA,12.3,8949,2019-09-13,2019-09-02,2019-09-12,FALSE,Sifo
2019-sep,Demoskop,19.4,4.6,8.4,6.5,24,8.4,4.9,21.4,NA,7.5,1611,2019-09-05,2019-08-27,2019-09-03,FALSE,Demoskop
2019-aug,Inizio,18.3,4.2,9.4,7.7,25.5,7.9,4.2,21,NA,NA,2015,2019-08-30,2019-08-22,2019-08-28,FALSE,Inizio
2019-aug,Sentio,18.3,5.4,6.1,5.8,23.2,10.5,4.7,23.5,NA,NA,793,2019-08-29,2019-08-22,2019-08-27,FALSE,Sentio
2019-aug,Ipsos,17,5,8,7,26,10,6,19,NA,NA,1346,2019-08-28,2019-08-13,2019-08-25,FALSE,Ipsos
2019-aug,Novus,18.5,3.7,9.4,7.2,26.3,9,5.6,18.4,NA,NA,2660,2019-08-27,2019-08-05,2019-08-25,FALSE,Novus
2019-aug,Sifo,19.1,3.8,8.8,8.4,26.8,8.7,4.9,18.2,NA,NA,6316,2019-08-16,2019-08-05,2019-08-15,FALSE,Sifo
2019-aug,Inizio,19.6,3.6,10.3,7.3,25.6,8.5,3.6,19.7,NA,NA,2076,2019-08-12,2019-08-01,2019-08-08,FALSE,Inizio
2019-jul,Skop,17,5.7,9.5,9.2,25.6,8.9,4.7,18,NA,3,1048,2019-07-20,2019-06-25,2019-07-16,FALSE,Skop
2019-jul,Demoskop,17.6,4.1,9.3,8,25.9,7.9,5.3,19.6,NA,NA,1608,2019-07-03,2019-06-24,2019-07-01,FALSE,Demoskop
2019-jun,Novus,18.8,3.6,10.1,7.7,26.7,9,5.9,16.7,NA,NA,2746,2019-06-27,2019-06-03,2019-06-23,FALSE,Novus
2019-jun,Inizio,19.7,3.6,9.4,7,25.4,8.3,5,19.4,NA,NA,2147,2019-06-27,2019-06-20,2019-06-26,TRUE,Inizio
2019-jun,Sentio,17,3.7,7.4,7.9,25.7,8.8,4.8,21.8,NA,NA,813,2019-06-21,2019-06-03,2019-06-13,FALSE,Sentio
2019-jun,Ipsos,17,5,9,8,25,10,5,19,NA,NA,1630,2019-06-20,2019-06-02,2019-06-15,FALSE,Ipsos
2019-jun,Sifo,18.4,3.7,8.8,9.5,26.5,8.6,4.9,18.1,NA,NA,9261,2019-06-14,2019-06-03,2019-06-13,FALSE,Sifo
2019-jun,Skop,16.4,4,9.6,12.8,25.3,10.5,3.7,16.9,NA,3,1938,2019-06-08,2019-05-19,2019-05-24,FALSE,Skop
2019-jun,Demoskop,18.2,3.8,8.9,7.5,27.1,8,5.1,19.9,NA,NA,1614,2019-06-07,2019-05-26,2019-06-03,TRUE,Demoskop
2019-jun,Novus,17.7,4.1,8.7,10,25.9,9,5.5,17.6,NA,NA,3644,2019-06-06,2019-05-06,2019-06-02,FALSE,Novus
2019-jun,SCB,16,3.7,6.9,13,27.6,8.7,5.6,17.1,NA,11,9092,2019-06-02,2019-04-29,2019-05-28,FALSE,SCB
2019-maj,Inizio,18.2,3,10.1,9,26.1,8.3,4.4,18.4,NA,NA,2147,2019-05-31,2019-05-21,2019-05-28,FALSE,Inizio
2019-maj,Sentio,15.5,3.3,6.8,10.4,25,10.1,4.7,21.2,NA,NA,1007,2019-05-24,2019-05-17,2019-05-21,FALSE,Sentio
2019-maj,Ipsos,16,4,9,12,26,10,4,17,NA,9,1341,2019-05-21,2019-05-06,2019-05-21,FALSE,Ipsos
2019-maj,Sifo,15.9,3.8,8.2,12,27,8.9,4.5,18.1,NA,13.6,9626,2019-05-17,2019-05-06,2019-05-16,FALSE,Sifo
2019-maj,Novus,18,3.5,8.8,10.7,26.4,8.8,4.6,17.8,NA,7.2,3404,2019-05-10,2019-04-08,2019-05-05,FALSE,Novus
2019-maj,Demoskop,15.7,3.1,9.1,11.5,26.6,8.7,4.3,19.2,NA,7.5,1618,2019-05-10,2019-04-29,2019-05-07,FALSE,Demoskop
2019-apr,Inizio,15.7,4.2,9.3,11.4,25.6,9.5,3.9,18.6,NA,NA,2111,2019-04-30,2019-04-22,2019-04-29,FALSE,Inizio
2019-apr,Ipsos,16,4,8,12,27,10,4,17,NA,12,1486,2019-04-24,2019-04-09,2019-04-22,FALSE,Ipsos
2019-apr,Sentio,17.5,3.8,6.4,10.7,25.6,9.3,4.3,20.1,NA,NA,789,2019-04-13,2019-04-04,2019-04-10,FALSE,Sentio
2019-apr,Sifo,16,3.4,7.5,12.2,27.3,8.7,4.6,18.9,NA,14.4,8278,2019-04-12,2019-04-01,2019-04-11,FALSE,Sifo
2019-apr,Demoskop,16.6,3.9,8.2,11.7,25.4,9.6,4.5,18,NA,NA,1616,2019-04-07,2019-03-26,2019-04-03,FALSE,Demoskop
2019-apr,Novus,17.5,3.7,8.2,10.6,27.2,9.7,3.5,18.1,NA,6.1,3668,2019-04-03,2019-03-04,2019-03-31,FALSE,Novus
2019-mar,Skop,18,4.2,9.5,10.1,28.7,8.8,3.1,16.5,NA,6,1510,2019-03-29,2019-03-07,2019-03-27,FALSE,Skop
2019-mar,Inizio,16.5,3.3,9.1,12.1,26.5,8.6,4.2,18.2,NA,NA,2980,2019-03-29,2019-03-23,2019-03-29,FALSE,Inizio
2019-mar,Sentio,17.4,3.1,6.1,12.7,24.7,10.2,3.9,19.2,NA,NA,1002,2019-03-28,2019-03-22,2019-03-27,FALSE,Sentio
2019-mar,Ipsos,18,4,8,9,27,10,4,19,NA,11,1529,2019-03-27,2019-03-12,2019-03-25,FALSE,Ipsos
2019-mar,Sifo,17.5,3.3,8.3,9.4,27.4,9.8,3.8,19.1,NA,14,9059,2019-03-15,2019-03-04,2019-03-14,FALSE,Sifo
2019-mar,Demoskop,18.4,3,7.5,10.6,25.8,9.3,4.1,19.4,NA,NA,1611,2019-03-10,2019-02-26,2019-03-05,FALSE,Demoskop
2019-mar,Novus,18.3,3.5,7.3,8.6,28.2,9.1,4,19.3,NA,NA,3707,2019-03-06,2019-02-04,2019-03-03,FALSE,Novus
2019-feb,Sentio,18.3,2.6,5.5,9.4,26.5,10.5,3.4,21.4,NA,NA,1151,2019-02-27,2019-02-22,2019-02-25,TRUE,Sentio
2019-feb,Ipsos,17,4,8,9,28,10,4,19,NA,11,1504,2019-02-21,2019-02-07,2019-02-20,FALSE,Ipsos
2019-feb,Inizio,17.7,2.7,9.7,9,27.1,9.2,3.4,19.5,NA,4.8,2137,2019-02-20,2019-02-11,2019-02-18,FALSE,Inizio
2019-feb,Sifo,17.2,3.8,7.7,8.6,28.4,9.6,4.3,19.2,NA,13.2,8186,2019-02-15,2019-02-04,2019-02-14,FALSE,Sifo
2019-feb,Demoskop,19.5,3.3,8.5,7,27.9,9.6,3.2,19.4,NA,7.1,1604,2019-02-09,2019-01-29,2019-02-05,FALSE,Demoskop
